year,teamId,team,classification,conference,division,expectedWins,total,conferenceGames,homeGames,awayGames,neutralSiteGames,regularSeason,postseason
2024,275,Wisconsin,fbs,Big Ten,,5.12841003138283,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":9,""losses"":6,""ties"":0,""wins"":3}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":4,""losses"":3,""ties"":0,""wins"":1}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,276,Marshall,fbs,Sun Belt,East,8.655294712664693,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,277,West Virginia,fbs,Big 12,,4.936397101962939,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":9,""losses"":4,""ties"":0,""wins"":5}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,278,Fresno State,fbs,Mountain West,,8.007632353454072,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,290,Georgia Southern,fbs,Sun Belt,East,5.70797098622812,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,295,Old Dominion,fbs,Sun Belt,East,6.40411421084028,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,309,Louisiana,fbs,Sun Belt,West,9.649802094570566,"{""games"":14,""losses"":4,""ties"":0,""wins"":10}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,324,Coastal Carolina,fbs,Sun Belt,East,6.081198292828707,"{""games"":13,""losses"":7,""ties"":0,""wins"":6}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,326,Texas State,fbs,Sun Belt,West,9.092346658461107,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":7,""losses"":3,""ties"":0,""wins"":4}","{""games"":4,""losses"":1,""ties"":0,""wins"":3}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,328,Utah State,fbs,Mountain West,,4.967740481222799,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,333,Alabama,fbs,SEC,,8.6282027144581,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,338,Kennesaw State,fbs,Conference USA,,2.4043466125599022,"{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":6,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,344,Mississippi State,fbs,SEC,,2.552944769151509,"{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":8,""losses"":8,""ties"":0,""wins"":0}","{""games"":7,""losses"":5,""ties"":0,""wins"":2}","{""games"":5,""losses"":5,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":10,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,349,Army,fbs,American Athletic,,11.691815326033588,"{""games"":14,""losses"":2,""ties"":0,""wins"":12}","{""games"":10,""losses"":1,""ties"":0,""wins"":9}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":4,""losses"":0,""ties"":0,""wins"":4}","{""games"":3,""losses"":2,""ties"":0,""wins"":1}","{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,356,Illinois,fbs,Big Ten,,7.838561903685331,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":9,""losses"":3,""ties"":0,""wins"":6}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":4,""losses"":2,""ties"":0,""wins"":2}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,2005,Air Force,fbs,Mountain West,,5.515312649309635,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2006,Akron,fbs,Mid-American,,3.35944152623415,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":7,""losses"":6,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2026,App State,fbs,Sun Belt,East,4.989543127827346,"{""games"":11,""losses"":6,""ties"":0,""wins"":5}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":11,""losses"":6,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2032,Arkansas State,fbs,Sun Belt,West,5.083125099539757,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,2050,Ball State,fbs,Mid-American,,3.6609252837591946,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":7,""losses"":6,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2084,Buffalo,fbs,Mid-American,,8.327966379525545,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,2116,UCF,fbs,Big 12,,6.834607760926653,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":9,""losses"":7,""ties"":0,""wins"":2}","{""games"":7,""losses"":4,""ties"":0,""wins"":3}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2117,Central Michigan,fbs,Mid-American,,3.694735527038574,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":5,""losses"":5,""ties"":0,""wins"":0}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2132,Cincinnati,fbs,Big 12,,5.865295648574829,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":9,""losses"":6,""ties"":0,""wins"":3}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2199,Eastern Michigan,fbs,Mid-American,,5.258349078120144,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2226,Florida Atlantic,fbs,American Athletic,,5.310199029976502,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":8,""losses"":7,""ties"":0,""wins"":1}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2229,Florida International,fbs,Conference USA,,5.536593973636627,"{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":6,""losses"":6,""ties"":0,""wins"":0}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":12,""losses"":8,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2247,Georgia State,fbs,Sun Belt,East,2.233521733665839,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":8,""losses"":7,""ties"":0,""wins"":1}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2294,Iowa,fbs,Big Ten,,8.374762710485053,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":9,""losses"":3,""ties"":0,""wins"":6}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,2305,Kansas,fbs,Big 12,,6.101789146661758,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":9,""losses"":5,""ties"":0,""wins"":4}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2306,Kansas State,fbs,Big 12,,8.16256396076642,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":9,""losses"":4,""ties"":0,""wins"":5}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,2309,Kent State,fbs,Mid-American,,0.44694331125356257,"{""games"":12,""losses"":12,""ties"":0,""wins"":0}","{""games"":8,""losses"":8,""ties"":0,""wins"":0}","{""games"":5,""losses"":5,""ties"":0,""wins"":0}","{""games"":7,""losses"":7,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":12,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2335,Liberty,fbs,Conference USA,,7.642157808877528,"{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":11,""losses"":3,""ties"":0,""wins"":8}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,2348,Louisiana Tech,fbs,Conference USA,,6.346882462501526,"{""games"":13,""losses"":8,""ties"":0,""wins"":5}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":2,""losses"":2,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,2390,Miami,fbs,ACC,,9.473743446171284,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":0,""ties"":0,""wins"":6}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,2393,Middle Tennessee,fbs,Conference USA,,2.161709596402943,"{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":8,""losses"":6,""ties"":0,""wins"":2}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":5,""losses"":4,""ties"":0,""wins"":1}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":9,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2426,Navy,fbs,American Athletic,,9.825781608000398,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":9,""losses"":2,""ties"":0,""wins"":7}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":3,""losses"":1,""ties"":0,""wins"":2}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,2429,Charlotte,fbs,American Athletic,,2.9296482019126415,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":6,""losses"":4,""ties"":0,""wins"":2}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2433,UL Monroe,fbs,Sun Belt,West,4.702703420063435,"{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":8,""losses"":5,""ties"":0,""wins"":3}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":7,""ties"":0,""wins"":5}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2439,UNLV,fbs,Mountain West,,11.985877107419771,"{""games"":14,""losses"":3,""ties"":0,""wins"":11}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}","{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,2440,Nevada,fbs,Mountain West,,4.853767525404692,"{""games"":13,""losses"":10,""ties"":0,""wins"":3}","{""games"":7,""losses"":7,""ties"":0,""wins"":0}","{""games"":7,""losses"":5,""ties"":0,""wins"":2}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":13,""losses"":10,""ties"":0,""wins"":3}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2459,Northern Illinois,fbs,Mid-American,,9.581169687211514,"{""games"":13,""losses"":5,""ties"":0,""wins"":8}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":6,""losses"":3,""ties"":0,""wins"":3}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":5,""ties"":0,""wins"":7}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,2483,Oregon,fbs,Big Ten,,11.57556093391031,"{""games"":14,""losses"":1,""ties"":0,""wins"":13}","{""games"":10,""losses"":0,""ties"":0,""wins"":10}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":5,""losses"":0,""ties"":0,""wins"":5}","{""games"":2,""losses"":1,""ties"":0,""wins"":1}","{""games"":13,""losses"":0,""ties"":0,""wins"":13}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,2509,Purdue,fbs,Big Ten,,1.8117699126294597,"{""games"":12,""losses"":11,""ties"":0,""wins"":1}","{""games"":9,""losses"":9,""ties"":0,""wins"":0}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":6,""losses"":6,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":11,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2534,Sam Houston,fbs,Conference USA,,7.818540667164346,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":3,""losses"":0,""ties"":0,""wins"":3}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,2567,SMU,fbs,ACC,,10.803635976510122,"{""games"":14,""losses"":3,""ties"":0,""wins"":11}","{""games"":9,""losses"":1,""ties"":0,""wins"":8}","{""games"":7,""losses"":1,""ties"":0,""wins"":6}","{""games"":6,""losses"":1,""ties"":0,""wins"":5}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":13,""losses"":2,""ties"":0,""wins"":11}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,2572,Southern Miss,fbs,Sun Belt,West,1.1880217950262115,"{""games"":12,""losses"":11,""ties"":0,""wins"":1}","{""games"":8,""losses"":8,""ties"":0,""wins"":0}","{""games"":6,""losses"":5,""ties"":0,""wins"":1}","{""games"":6,""losses"":6,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":11,""ties"":0,""wins"":1}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}"
2024,2579,South Carolina,fbs,SEC,,9.226947810404782,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":8,""losses"":3,""ties"":0,""wins"":5}","{""games"":7,""losses"":2,""ties"":0,""wins"":5}","{""games"":5,""losses"":1,""ties"":0,""wins"":4}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}","{""games"":12,""losses"":3,""ties"":0,""wins"":9}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,2628,TCU,fbs,Big 12,,8.439098421612766,"{""games"":13,""losses"":4,""ties"":0,""wins"":9}","{""games"":9,""losses"":3,""ties"":0,""wins"":6}","{""games"":6,""losses"":2,""ties"":0,""wins"":4}","{""games"":5,""losses"":2,""ties"":0,""wins"":3}","{""games"":2,""losses"":0,""ties"":0,""wins"":2}","{""games"":12,""losses"":4,""ties"":0,""wins"":8}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
2024,2633,Tennessee,fbs,SEC,,9.814329527318478,"{""games"":13,""losses"":3,""ties"":0,""wins"":10}","{""games"":8,""losses"":2,""ties"":0,""wins"":6}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":5,""losses"":3,""ties"":0,""wins"":2}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}","{""games"":12,""losses"":2,""ties"":0,""wins"":10}","{""games"":1,""losses"":1,""ties"":0,""wins"":0}"
2024,2636,UTSA,fbs,American Athletic,,7.110723316669464,"{""games"":13,""losses"":6,""ties"":0,""wins"":7}","{""games"":8,""losses"":4,""ties"":0,""wins"":4}","{""games"":7,""losses"":0,""ties"":0,""wins"":7}","{""games"":6,""losses"":6,""ties"":0,""wins"":0}","{""games"":0,""losses"":0,""ties"":0,""wins"":0}","{""games"":12,""losses"":6,""ties"":0,""wins"":6}","{""games"":1,""losses"":0,""ties"":0,""wins"":1}"
